sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;industria;fabrica_de_;doce_de_octubre_no_1;2;6.0;2016-12-30;6000000.0;microempresarial
masculino;servicio;lavadero_de_;robledo;2;7.0;2018-10-03;7800000.0;microempresarial
femenino;comercio;comidas_rapidas;manrique_oriental;2;3.0;2018-05-25;782000.0;microempresarial
femenino;comercio;comidas_rapidas;robledo;3;7.0;2018-10-03;2000000.0;microempresarial
femenino;industria;fabrica_de_;robledo;3;7.0;2016-11-09;6000000.0;microempresarial
femenino;comercio;comidas_rapidas;andalucia;2;2.0;2017-11-27;3000000.0;microempresarial
femenino;industria;fabrica_de_;buenos_aires;2;9.0;2017-06-12;7300000.0;microempresarial
femenino;industria;variedades;santa_cruz;2;2.0;2017-02-03;6000000.0;microempresarial
femenino;comercio;variedades;las_brisas;3;5.0;2019-02-11;8281000.0;microempresarial
femenino;comercio;restaurante;moravia;2;4.0;2018-09-05;7000000.0;microempresarial
femenino;servicio;peluqueria;robledo;2;7.0;2018-10-03;7800000.0;microempresarial
masculino;comercio;variedades;la_floresta;2;12.0;2018-10-26;5000000.0;microempresarial
masculino;servicio;mantenimiento_en_;manrique_oriental;2;3.0;2018-08-06;7000000.0;microempresarial
femenino;servicio;comidas_rapidas;kennedy;2;6.0;2017-02-23;5000000.0;microempresarial
femenino;servicio;peluqueria;san_javier_no_1;1;13.0;2017-09-12;7300000.0;microempresarial
femenino;comercio;tienda;manrique_central_no__2;1;3.0;2016-03-30;6000000.0;microempresarial
masculino;comercio;variedades;el_pesebre;1;13.0;2017-08-28;7000000.0;microempresarial
masculino;comercio;tienda;la_libertad;2;8.0;2018-06-27;7800000.0;microempresarial
masculino;servicio;cafe_e_internet;alfonso_lopez;3;5.0;2016-02-20;6000000.0;microempresarial
masculino;comercio;variedades;enciso;2;8.0;2016-09-27;6800000.0;microempresarial
femenino;servicio;barberia;popular;2;1.0;2018-05-30;7000000.0;microempresarial
masculino;industria;fabrica_de_;campo_valdes_no__1;3;4.0;2017-01-19;4000000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;moravia;1;4.0;2018-04-17;5000000.0;microempresarial
femenino;comercio;comidas_rapidas;cabecera_san_cristobal;2;60.0;2018-11-22;1000000.0;microempresarial
femenino;servicio;tienda;buenos_aires;3;9.0;2017-10-03;6251000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;santo_domingo_savio_;1;1.0;2017-04-06;2000000.0;microempresarial
masculino;comercio;variedades;robledo;2;7.0;2017-04-19;6000000.0;microempresarial
masculino;servicio;publicidad_y_;robledo;2;7.0;2018-02-22;19000000.0;empresarial_ed__
femenino;agropecuaria;sembrados;cabecera_san_cristobal;2;60.0;2017-09-01;14000000.0;agropecuaria
masculino;comercio;restaurante;manrique_oriental;1;3.0;2017-07-13;7370000.0;microempresarial
femenino;comercio;variedades;calasanz;2;12.0;2018-11-08;3000000.0;microempresarial
femenino;industria;fabrica_de_;robledo;2;7.0;2017-07-11;4500000.0;microempresarial
masculino;comercio;variedades;popular;2;1.0;2018-03-06;7000000.0;microempresarial
femenino;industria;fabrica_de_;moravia;1;4.0;2018-03-15;4000000.0;microempresarial
femenino;industria;marroquineria;los_mangos;1;8.0;2019-02-12;8281000.0;microempresarial
femenino;comercio;tienda;popular;1;1.0;2018-05-25;2000000.0;microempresarial
femenino;comercio;fabrica_de_productos_;miravalle;3;16.0;2018-06-07;6000000.0;microempresarial
femenino;servicio;fabrica_de_;loreto;3;9.0;2017-02-07;5500000.0;microempresarial
femenino;servicio;fabrica_de_;san_diego;2;10.0;2016-01-20;6000000.0;microempresarial
masculino;industria;fabrica_de_;moravia;2;4.0;2017-10-31;7000000.0;microempresarial
femenino;comercio;tienda;moravia;1;4.0;2016-06-21;1500000.0;microempresarial
femenino;servicio;fabrica_de_;cabecera_san_antonio_;3;80.0;2016-12-02;6000000.0;microempresarial
femenino;comercio;legumbreria;cabecera_san_cristobal;2;60.0;2018-02-08;3000000.0;microempresarial
femenino;comercio;tienda;barrio_caicedo;1;9.0;2018-05-28;7000000.0;microempresarial
femenino;comercio;comidas_rapidas;manrique_central_no__1;1;4.0;2018-07-13;1000000.0;microempresarial
masculino;comercio;fabrica_de_productos_;manrique_central_no__1;2;4.0;2018-11-13;7800000.0;microempresarial
femenino;comercio;comidas_rapidas;popular;2;1.0;2018-07-16;7800000.0;microempresarial
masculino;comercio;fabrica_de_;belen;3;16.0;2019-03-27;8200000.0;microempresarial
femenino;comercio;publicidad_y_;robledo;3;7.0;2017-05-23;7377000.0;microempresarial
masculino;servicio;cafe_e_internet;santo_domingo_savio_;3;1.0;2017-09-27;7370000.0;microempresarial
masculino;comercio;distribuidora_de_;moravia;2;4.0;2016-08-09;3500000.0;microempresarial
femenino;servicio;variedades;san_javier_no_1;3;13.0;2018-02-06;4000000.0;microempresarial
femenino;industria;fabrica_de_;robledo;2;7.0;2018-04-19;5000000.0;microempresarial
masculino;servicio;variedades;doce_de_octubre_no_1;2;6.0;2017-09-15;73000000.0;microempresarial
femenino;comercio;variedades;doce_de_octubre_no_1;2;6.0;2016-09-20;6890000.0;microempresarial
masculino;industria;taller_de_mecanica;cabecera_san_antonio_;2;80.0;2016-10-13;6890000.0;microempresarial
femenino;comercio;tienda;granizal;1;1.0;2016-06-22;6000000.0;microempresarial
femenino;servicio;peluqueria;el_compromiso;1;1.0;2018-05-25;7800000.0;microempresarial
femenino;comercio;comidas_rapidas;popular;2;1.0;2018-04-10;7800000.0;microempresarial
masculino;comercio;variedades;belen;3;16.0;2018-10-03;5000000.0;microempresarial
masculino;industria;panaderia;guayabal;3;15.0;2017-01-19;7000000.0;microempresarial
masculino;comercio;tienda;manrique_oriental;2;3.0;2016-08-29;1200000.0;microempresarial
femenino;comercio;peluqueria;guayabal;2;15.0;2017-06-27;4000000.0;microempresarial
masculino;comercio;productos_de_belleza;bello_horizonte;2;7.0;2016-07-12;3000000.0;microempresarial
masculino;comercio;tienda;robledo;2;7.0;2017-11-16;7300000.0;microempresarial
femenino;comercio;restaurante;robledo;3;7.0;2017-04-24;6000000.0;microempresarial
masculino;comercio;fabrica_de_productos_;doce_de_octubre_no_1;2;6.0;2018-07-11;2000000.0;microempresarial
femenino;comercio;fabrica_de_alimentos;robledo;2;7.0;2018-09-24;6000000.0;microempresarial
femenino;servicio;peluqueria;enciso;2;8.0;2018-11-15;6000000.0;microempresarial
femenino;industria;fabrica_de_;playon_de_los_;2;2.0;2016-04-07;6890000.0;microempresarial
masculino;industria;fabrica_de_;castilla;2;5.0;2019-03-13;3000000.0;microempresarial
femenino;comercio;comidas_rapidas;aranjuez;3;4.0;2018-11-01;7800000.0;microempresarial
masculino;industria;carpinteria;cabecera_san_antonio_;2;80.0;2017-07-13;5000000.0;microempresarial
femenino;comercio;cafe_e_internet;robledo;2;7.0;2019-01-31;8281000.0;microempresarial
femenino;comercio;restaurante;popular;2;1.0;2017-02-10;7300000.0;microempresarial
masculino;comercio;restaurante;santa_cruz;2;2.0;2017-03-14;4000000.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;2;4.0;2017-07-17;5000000.0;microempresarial
femenino;servicio;peluqueria;belalcazar;3;5.0;2016-12-14;3000000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;2016-09-30;6890000.0;microempresarial
femenino;industria;fabrica_de_;castilla;3;5.0;2018-09-21;7800000.0;microempresarial
femenino;industria;fabrica_de_;la_floresta;2;12.0;2017-04-07;6000000.0;microempresarial
femenino;comercio;restaurante;la_francia;1;2.0;2017-05-09;7000000.0;microempresarial
masculino;comercio;panaderia;doce_de_octubre_no_1;2;6.0;2018-04-04;7800000.0;microempresarial
femenino;comercio;comidas_rapidas;cabecera_san_antonio_;2;80.0;2018-09-10;7000000.0;microempresarial
femenino;industria;fabrica_de_;manrique_central_no__1;2;4.0;2017-10-19;7000000.0;microempresarial
femenino;comercio;marroquineria;20_de_julio;2;13.0;2018-11-09;1300000.0;microempresarial
femenino;comercio;comidas_rapidas;popular;2;1.0;2016-11-02;6000000.0;microempresarial
masculino;comercio;variedades;robledo;1;7.0;2016-11-03;4000000.0;microempresarial
femenino;agropecuaria;criadero_de_animales_;santa_elena_central;2;90.0;2017-05-03;10000000.0;microempresarial
femenino;servicio;peluqueria;playon_de_los_;2;2.0;2017-01-31;7377000.0;microempresarial
masculino;comercio;comidas_rapidas;cabecera_san_cristobal;2;60.0;2018-10-30;3000000.0;microempresarial
femenino;comercio;tienda_de_helados;manrique_central_no__2;2;3.0;2016-02-26;6500000.0;microempresarial
femenino;comercio;variedades;olaya_herrera;2;7.0;2018-01-17;7800000.0;microempresarial
masculino;servicio;restaurante;las_palmas;3;10.0;2017-07-07;7370000.0;microempresarial
femenino;industria;fabrica_de_;santander;1;6.0;2016-05-26;4000000.0;microempresarial
femenino;comercio;tienda;aranjuez;2;4.0;2018-08-09;7000000.0;microempresarial
femenino;agropecuaria;sembrados;cabecera_san_antonio_;3;80.0;2017-02-06;11000000.0;juridica_y_cap_semilla
femenino;comercio;variedades;manrique_central_no__1;2;4.0;2018-11-16;7800000.0;microempresarial
femenino;industria;fabrica_de_;cabecera_san_cristobal;2;60.0;2018-09-24;7000000.0;microempresarial
masculino;comercio;variedades;belen;2;13.0;2017-11-02;7377000.0;microempresarial
femenino;comercio;comidas_rapidas;metropolitano;1;13.0;2018-04-05;2000000.0;microempresarial
femenino;servicio;peluqueria;manrique_central_no__2;2;3.0;2018-04-16;2500000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;santa_cruz;2;2.0;2018-06-01;4000000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;2017-08-28;2000000.0;microempresarial
femenino;industria;fabrica_de_;robledo;2;7.0;2018-04-03;2000000.0;microempresarial
masculino;comercio;comidas_rapidas;la_floresta;2;12.0;2018-08-02;7800000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;2019-06-05;8200000.0;microempresarial
femenino;industria;fabrica_de_;doce_de_octubre_no_1;2;6.0;2017-09-27;7300000.0;microempresarial
femenino;comercio;tienda;manrique_central_no__1;2;4.0;2018-09-24;2000000.0;microempresarial
femenino;comercio;charcuteria;tejelo;3;5.0;2018-05-02;7800000.0;microempresarial
masculino;servicio;mantenimiento_en_;castilla;3;5.0;2018-10-25;7800000.0;microempresarial
femenino;servicio;peluqueria;carpinelo;1;1.0;2018-05-29;1000000.0;microempresarial
femenino;industria;comidas_rapidas;manrique_central_no__1;1;4.0;2016-08-16;2000000.0;microempresarial
femenino;servicio;peluqueria;boston;3;10.0;2018-09-10;7800000.0;microempresarial
masculino;industria;joyeria;aranjuez;3;4.0;2016-03-17;3000000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;manrique_central_no__1;2;4.0;2017-02-14;6000000.0;microempresarial
masculino;comercio;variedades;la_floresta;3;12.0;2018-06-06;7800000.0;microempresarial
masculino;servicio;barberia;centro_admtivo;2;10.0;2019-05-06;3000000.0;microempresarial
masculino;comercio;drogueria;pajarito;2;7.0;2017-06-29;7300000.0;microempresarial
femenino;comercio;tienda;la_libertad;2;8.0;2018-10-31;7000000.0;microempresarial
masculino;comercio;carpinteria;toscana;2;5.0;2017-11-01;7300000.0;microempresarial
femenino;industria;fabrica_de_;belen;2;16.0;2017-08-14;7300000.0;microempresarial
masculino;comercio;joyeria;san_javier_no_1;2;13.0;2017-11-21;7377000.0;microempresarial
femenino;comercio;tienda;la_salle;2;3.0;2019-06-11;8000000.0;microempresarial
masculino;industria;fabrica_de_calzado;calasanz;2;12.0;2017-10-17;7377000.0;microempresarial
femenino;comercio;charcuteria;moravia;2;4.0;2016-11-18;2000000.0;microempresarial
masculino;servicio;lavadero_de_;cabecera_san_cristobal;2;60.0;2018-08-01;3000000.0;microempresarial
femenino;servicio;peluqueria;popular;2;14.0;2019-05-22;7000000.0;microempresarial
masculino;comercio;papeleria;pedregal;3;6.0;2017-08-14;6000000.0;microempresarial
femenino;industria;fabrica_de_;barrio_caicedo;1;9.0;2019-04-08;4500000.0;microempresarial
femenino;servicio;peluqueria;manrique_central_no__1;1;4.0;2019-02-26;7500000.0;microempresarial
masculino;comercio;comidas_rapidas;vrda__san_cristobal_;2;60.0;2016-02-20;6890000.0;microempresarial
femenino;industria;fabrica_de_;buenos_aires;2;9.0;2019-04-03;6000000.0;microempresarial
femenino;comercio;taller_de_mecanica;barrio_caicedo;2;9.0;2018-05-04;6000000.0;microempresarial
masculino;industria;fabrica_de_;santa_cruz;1;2.0;2019-06-28;7500000.0;microempresarial
femenino;servicio;peluqueria;la_floresta;3;12.0;2018-06-20;7800000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;campo_valdes_no__1;1;4.0;2017-07-13;4000000.0;microempresarial
masculino;servicio;servicios_;san_javier_no_1;3;13.0;2018-06-27;7800000.0;microempresarial
femenino;comercio;variedades;manrique_central_no__1;3;4.0;2017-08-25;7370000.0;microempresarial
femenino;servicio;restaurante;robledo;2;7.0;2016-08-26;6890000.0;microempresarial
femenino;comercio;comidas_rapidas;robledo;3;7.0;2019-06-18;8281160.0;microempresarial
femenino;comercio;comidas_rapidas;nuevos_conquistadores;1;13.0;2017-04-18;1500000.0;microempresarial
femenino;industria;fabrica_de_;santo_domingo_savio_;1;1.0;2018-09-20;4000000.0;microempresarial
femenino;industria;fabrica_de_;buenos_aires;3;9.0;2017-09-01;7377000.0;microempresarial
femenino;comercio;productos_de_belleza;la_isla;2;2.0;2018-10-31;7000000.0;microempresarial
femenino;comercio;variedades;el_compromiso;1;1.0;2018-04-03;7800000.0;microempresarial
masculino;comercio;granero;picacho;1;6.0;2018-11-22;7800000.0;microempresarial
femenino;comercio;variedades;buenos_aires;3;9.0;2017-11-29;4000000.0;microempresarial
femenino;comercio;tienda;villa_hermosa;2;8.0;2018-05-02;6000000.0;microempresarial
masculino;comercio;tienda;santo_domingo_savio_;1;3.0;2018-11-09;7600000.0;microempresarial
masculino;comercio;restaurante;robledo;3;7.0;2017-06-27;7000000.0;microempresarial
femenino;industria;fabrica_de_;campo_valdes_no__1;3;4.0;2018-03-06;2000000.0;microempresarial
femenino;industria;fabrica_de_;santo_domingo_savio_;1;1.0;2016-08-19;3000000.0;microempresarial
femenino;servicio;variedades;san_javier_no_1;3;13.0;2018-12-06;7500000.0;microempresarial
femenino;servicio;billares;granizal;1;1.0;2018-07-13;6000000.0;microempresarial
masculino;comercio;fabrica_de_;robledo;2;7.0;2018-02-19;3000000.0;microempresarial
masculino;servicio;comidas_rapidas;el_salvador;3;9.0;2016-10-10;4000000.0;microempresarial
femenino;comercio;variedades;barrio_caicedo;2;9.0;2017-06-14;6500000.0;microempresarial
femenino;industria;fabrica_de_;manrique_central_no__1;1;4.0;2016-11-04;6890000.0;microempresarial
masculino;comercio;variedades;centro_admtivo;3;10.0;2017-11-07;2000000.0;microempresarial
masculino;comercio;variedades;popular;2;1.0;2018-07-18;7800000.0;microempresarial
femenino;servicio;mantenimiento_en_;castilla;3;5.0;2018-05-22;7860000.0;microempresarial
femenino;comercio;variedades;carpinelo;2;1.0;2017-03-27;7000000.0;microempresarial
femenino;industria;miscelanea;pedregal;3;6.0;2016-08-30;3000000.0;microempresarial
femenino;servicio;peluqueria;altavista;3;16.0;2017-03-28;7370000.0;microempresarial
femenino;comercio;variedades;barrio_caicedo;2;9.0;2018-05-31;7000000.0;microempresarial
femenino;comercio;comidas_rapidas;robledo;3;7.0;2018-09-14;7000000.0;microempresarial
femenino;industria;fabrica_de_;calasanz;1;12.0;2017-08-29;6000000.0;microempresarial
femenino;comercio;tienda;campo_valdes_no__1;3;4.0;2016-05-27;6890000.0;microempresarial
femenino;comercio;restaurante;la_loma;1;60.0;2019-02-14;4000000.0;microempresarial
femenino;comercio;cafeteria;manrique_central_no__1;2;4.0;2018-02-09;7000000.0;microempresarial
masculino;comercio;comidas_rapidas;manrique_oriental;2;3.0;2019-05-31;8200000.0;microempresarial
femenino;industria;fabrica_de_;buenos_aires;2;9.0;2018-05-22;5000000.0;juridica_y_cap_semilla
masculino;servicio;panaderia;belen;3;16.0;2018-02-22;7000000.0;microempresarial
femenino;servicio;productos_de_belleza;santa_cruz;2;2.0;2018-04-13;7800000.0;microempresarial
masculino;comercio;legumbreria;el_socorro;1;13.0;2018-04-18;1000000.0;microempresarial
masculino;industria;restaurante;la_floresta;3;12.0;2018-02-15;5000000.0;microempresarial
femenino;industria;fabrica_de_;picacho;2;6.0;2017-11-21;4000000.0;microempresarial
femenino;servicio;peluqueria;buenos_aires;2;9.0;2017-10-24;7300000.0;microempresarial
masculino;comercio;fabrica_de_;tricentenario;3;5.0;2018-08-03;7800000.0;microempresarial
masculino;comercio;variedades;la_floresta;3;12.0;2017-08-23;6000000.0;microempresarial
femenino;industria;venta_de_lacteos;enciso;2;8.0;2019-03-18;7000000.0;microempresarial
femenino;servicio;peluqueria;barrio_caicedo;2;9.0;2018-04-24;7000000.0;microempresarial
femenino;industria;fabrica_de_;guayabal;3;15.0;2016-06-08;6890000.0;microempresarial
masculino;comercio;ebanistaria;la_loma;2;60.0;2017-08-11;5000000.0;microempresarial
femenino;servicio;peluqueria;la_milagrosa;3;9.0;2017-02-17;5000000.0;microempresarial
masculino;comercio;tienda;buenos_aires;1;9.0;2017-10-05;4400000.0;microempresarial
femenino;comercio;productos_de_belleza;manrique_central_no__1;2;4.0;2019-06-05;5250000.0;microempresarial
femenino;industria;fabrica_de_calzado;robledo;2;7.0;2018-03-23;7800000.0;microempresarial
femenino;comercio;cafeteria;castilla;2;5.0;2017-10-24;6000000.0;microempresarial
femenino;industria;fabrica_de_;popular;1;1.0;2019-04-09;8000000.0;microempresarial
femenino;industria;fabrica_de_;oleoducto;2;5.0;2018-02-01;4000000.0;microempresarial
femenino;comercio;panaderia;santa_cruz;2;2.0;2017-06-05;7377000.0;microempresarial
femenino;comercio;comidas_rapidas;cabecera_san_cristobal;1;60.0;2017-01-11;1000000.0;microempresarial
femenino;servicio;servicios_;san_javier_no_1;1;13.0;2018-05-11;7800000.0;microempresarial
masculino;comercio;tienda;cabecera_san_antonio_;1;80.0;2018-04-06;7800000.0;microempresarial
femenino;comercio;fabrica_de_alimentos;santo_domingo_savio_;2;1.0;2019-04-24;8000000.0;microempresarial
masculino;servicio;mantenimiento_en_;tejelo;3;2.0;2018-12-17;6750000.0;microempresarial
femenino;servicio;peluqueria;kennedy;3;6.0;2018-07-03;7000000.0;microempresarial
femenino;comercio;tienda;la_floresta;1;12.0;2016-06-07;5000000.0;microempresarial
femenino;comercio;tienda;la_loma;3;60.0;2018-02-28;7800000.0;microempresarial
masculino;comercio;variedades;robledo;3;7.0;2017-04-19;7300000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;los_cerros_el_vergel;2;9.0;2017-02-06;7370000.0;microempresarial
femenino;comercio;distribuidora_de_;castilla;3;5.0;2018-03-21;7800000.0;microempresarial
masculino;comercio;tienda;belencito;3;13.0;2016-11-10;4000000.0;microempresarial
femenino;comercio;comidas_rapidas;buenos_aires;3;9.0;2017-06-21;7300000.0;microempresarial
masculino;servicio;peluqueria;pedregal;3;6.0;2017-06-30;7000000.0;microempresarial
femenino;comercio;cafe_e_internet;enciso;3;8.0;2016-09-23;6890000.0;microempresarial
femenino;comercio;comidas_rapidas;villa_hermosa;3;8.0;2018-05-11;6000000.0;microempresarial
femenino;comercio;comidas_rapidas;popular;2;1.0;2017-07-26;3000000.0;microempresarial
femenino;servicio;fabrica_de_;robledo;3;7.0;2018-04-13;7800000.0;microempresarial
femenino;comercio;tienda;santo_domingo_savio_;1;1.0;2017-02-23;7300000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;20_de_julio;2;13.0;2018-08-21;3000000.0;microempresarial
femenino;industria;fabrica_de_productos_;loreto;3;9.0;2018-08-22;7812000.0;microempresarial
masculino;servicio;mantenimiento_en_;santo_domingo_savio_;1;1.0;2018-05-23;6500000.0;microempresarial
femenino;industria;variedades;castilla;3;5.0;2017-06-21;7377000.0;microempresarial
masculino;comercio;variedades;san_javier_no_1;1;13.0;2018-07-03;7000000.0;microempresarial
masculino;industria;fabrica_de_;guayabal;3;15.0;2016-05-12;6890000.0;microempresarial
masculino;comercio;publicidad_y_;buenos_aires;2;9.0;2017-06-23;7000000.0;microempresarial
masculino;servicio;recreativo_educativo;13_de_noviembre;1;8.0;2018-05-03;5000000.0;microempresarial
femenino;comercio;tienda;popular;1;1.0;2018-10-18;7800000.0;microempresarial
masculino;comercio;tienda;santo_domingo_savio_;1;1.0;2018-03-05;7500000.0;microempresarial
masculino;comercio;comidas_rapidas;campo_valdes_no__1;2;4.0;2016-10-19;3000000.0;microempresarial
masculino;comercio;granero;jardin_botanico;2;4.0;2016-11-29;1000000.0;microempresarial
masculino;comercio;fabrica_de_calzado;robledo;3;7.0;2018-08-29;7800000.0;microempresarial
femenino;comercio;variedades;versalles_no__1;2;3.0;2017-03-28;5000000.0;microempresarial
femenino;comercio;tienda;villatina;1;8.0;2018-04-30;7800000.0;microempresarial
femenino;comercio;variedades;santa_cruz;2;2.0;2018-01-25;5000000.0;microempresarial
masculino;comercio;variedades;robledo;2;7.0;2018-12-11;7800000.0;microempresarial
masculino;servicio;fabrica_de_;manrique_central_no__1;1;4.0;2017-10-30;7000000.0;microempresarial
femenino;servicio;peluqueria;robledo;3;7.0;2017-05-19;7000000.0;microempresarial
femenino;comercio;papeleria;doce_de_octubre_no_1;2;6.0;2016-10-06;2000000.0;microempresarial
femenino;comercio;productos_de_belleza;castilla;3;5.0;2019-06-14;7500000.0;microempresarial
femenino;industria;fabrica_de_;la_milagrosa;3;9.0;2017-06-05;1000000.0;microempresarial
masculino;comercio;comidas_rapidas;castilla;3;5.0;2018-11-14;6500000.0;microempresarial
femenino;servicio;papeleria;la_sierra;2;8.0;2019-05-03;5250000.0;microempresarial
femenino;industria;fabrica_de_;belencito;2;13.0;2017-03-30;7000000.0;microempresarial
femenino;industria;fabrica_de_;manrique_oriental;2;3.0;2016-09-01;6890000.0;microempresarial
femenino;servicio;tienda_de_helados;cabecera_san_antonio_;3;80.0;2017-11-02;2500000.0;microempresarial
femenino;comercio;tienda;cabecera_san_cristobal;1;60.0;2018-06-07;7800000.0;microempresarial
femenino;servicio;distribuidora_de_;santa_cruz;2;2.0;2016-10-28;6000000.0;microempresarial
femenino;comercio;venta_de_calzado;popular;2;13.0;2017-05-03;6300000.0;microempresarial
femenino;comercio;restaurante;belen;2;16.0;2017-01-25;7377000.0;microempresarial
masculino;servicio;mensajeria;castilla;3;5.0;2017-01-23;7370000.0;microempresarial
femenino;servicio;miscelanea;buenos_aires;1;9.0;2016-12-22;6890000.0;microempresarial
femenino;comercio;distribuidora_de_;calasanz;3;12.0;2018-05-17;1000000.0;microempresarial
masculino;comercio;papeleria;buenos_aires;1;9.0;2017-08-16;6000000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;2017-10-02;3000000.0;microempresarial
femenino;industria;fabrica_de_;pedregal;3;6.0;2017-04-05;7300000.0;microempresarial
masculino;servicio;productos_de_belleza;guayabal;3;15.0;2016-10-28;4615000.0;microempresarial
masculino;industria;fabrica_de_;popular;1;1.0;2018-05-15;7812000.0;microempresarial
masculino;industria;fabrica_de_;manrique_central_no__2;2;3.0;2018-06-21;6000000.0;microempresarial
femenino;comercio;variedades;buenos_aires;3;9.0;2019-01-18;8200000.0;microempresarial
masculino;servicio;organización_y_;barrio_caicedo;1;9.0;2018-10-11;7000000.0;microempresarial
femenino;industria;fabrica_de_;buenos_aires;3;9.0;2018-06-21;4000000.0;microempresarial
femenino;comercio;comidas_rapidas;buenos_aires;3;9.0;2017-01-06;6000000.0;microempresarial
masculino;comercio;tienda;buenos_aires;2;9.0;2019-06-28;1500000.0;microempresarial
femenino;servicio;peluqueria;pedregal;3;6.0;2017-09-06;7300000.0;microempresarial
femenino;industria;fabrica_de_;campo_valdes_no__1;2;4.0;2017-10-25;6000000.0;microempresarial
masculino;servicio;mantenimiento_en_;loreto;3;9.0;2018-02-12;4200000.0;microempresarial
masculino;industria;fabrica_de_;loreto;3;9.0;2017-01-30;7377000.0;microempresarial
femenino;comercio;fotografia;popular;2;1.0;2018-02-15;7300000.0;microempresarial
masculino;comercio;tienda;robledo;1;7.0;2016-10-31;6000000.0;microempresarial
masculino;comercio;comidas_rapidas;la_milagrosa;2;9.0;2017-10-11;4000000.0;microempresarial
femenino;comercio;tienda;enciso;2;8.0;2018-08-01;4000000.0;microempresarial
masculino;servicio;barberia;barrio_caicedo;2;9.0;2018-11-15;7800000.0;microempresarial
masculino;comercio;carniceria;robledo;2;7.0;2018-03-07;7500000.0;microempresarial
femenino;servicio;recreativo_educativo;aranjuez;2;4.0;2017-09-12;7300000.0;microempresarial
femenino;industria;fabrica_de_;castilla;3;5.0;2016-09-30;6890000.0;microempresarial
femenino;comercio;variedades;buenos_aires;3;9.0;2016-03-29;6890000.0;microempresarial
femenino;comercio;variedades;castilla;3;5.0;2017-08-11;2000000.0;microempresarial
femenino;servicio;venta_de_lacteos;buenos_aires;1;9.0;2017-10-27;7000000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;granizal;2;1.0;2019-03-28;8200000.0;microempresarial
masculino;servicio;mantenimiento_en_;santa_cruz;2;2.0;2018-07-16;7800000.0;microempresarial
femenino;comercio;bares;castilla;3;5.0;2018-07-27;7800000.0;microempresarial
masculino;comercio;legumbreria;moravia;2;4.0;2016-08-03;6890000.0;microempresarial
femenino;industria;fabrica_de_;belencito;2;13.0;2017-12-12;3000000.0;microempresarial
femenino;industria;fabrica_de_;santo_domingo_savio_;2;1.0;2018-07-03;800000.0;microempresarial
femenino;comercio;panaderia;granizal;2;1.0;2018-05-30;4000000.0;microempresarial
femenino;industria;fabrica_de_;buenos_aires;2;9.0;2017-09-22;4000000.0;microempresarial
masculino;comercio;restaurante;barrio_caicedo;2;9.0;2018-02-26;7800000.0;microempresarial
masculino;comercio;variedades;lopez_de_mesa;3;7.0;2017-03-16;7300000.0;microempresarial
femenino;servicio;comidas_rapidas;cabecera_san_cristobal;2;60.0;2016-09-28;6000000.0;microempresarial
masculino;comercio;reciclaje;san_jose_de_la_cima_no__;2;3.0;2018-05-22;1500000.0;microempresarial
masculino;comercio;granero;santo_domingo_savio_;3;1.0;2018-11-20;7800000.0;microempresarial
masculino;comercio;variedades;barrio_caicedo;1;9.0;2018-05-17;4000000.0;microempresarial
femenino;industria;fabrica_de_;robledo;3;7.0;2017-10-17;7300000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;castilla;3;5.0;2016-12-02;6890000.0;microempresarial
masculino;industria;fabrica_de_productos_;el_salvador;2;9.0;2018-01-16;7000000.0;microempresarial
femenino;industria;carpinteria;cabecera_san_antonio_;3;80.0;2017-07-19;7000000.0;microempresarial
femenino;comercio;bares;manrique_central_no__1;3;4.0;2018-08-13;7800000.0;microempresarial
femenino;comercio;comidas_rapidas;belencito;2;13.0;2016-12-29;6000000.0;microempresarial
masculino;comercio;variedades;manrique_central_no__1;1;4.0;2018-09-24;4500000.0;microempresarial
femenino;servicio;tienda;enciso;2;8.0;2016-08-26;5000000.0;microempresarial
masculino;comercio;almacen_de_ropa_en_;barrio_caicedo;2;9.0;2018-10-25;5000000.0;microempresarial
femenino;comercio;mantenimiento_en_;tricentenario;3;13.0;2019-04-30;8281000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;florencia;3;5.0;2017-04-07;6000000.0;microempresarial
femenino;comercio;variedades;guayabal;2;15.0;2017-08-28;7000000.0;microempresarial
femenino;comercio;productos_de_belleza;pedregal_alto;3;60.0;2017-10-24;6500000.0;microempresarial
